playername,team,flag_reason,metric_value,last_test_date
PLAYER_1125,Football,AAL spike 1.75x weekly mean,708.293653,2024-11-02
PLAYER_1125,Football,AAL spike 1.57x weekly mean,749.576004,2024-11-09
PLAYER_1125,Football,AAL spike 1.93x weekly mean,746.508472,2024-11-16
PLAYER_1125,Football,AAL spike 1.55x weekly mean,767.180962,2024-11-23
PLAYER_1125,Football,AAL spike 1.65x weekly mean,219.426754,2025-01-30
PLAYER_1125,Football,AAL spike 2.86x weekly mean,463.473038,2025-01-31
PLAYER_1125,Football,AAL spike 2.12x weekly mean,554.869637,2025-02-14
PLAYER_1125,Football,AAL spike 1.58x weekly mean,537.239761,2025-02-21
PLAYER_1125,Football,AAL spike 2.32x weekly mean,548.928658,2025-03-27
PLAYER_1125,Football,AAL spike 1.63x weekly mean,556.218594,2025-03-29
PLAYER_1125,Football,AAL spike 2.51x weekly mean,309.280071,2025-06-02
PLAYER_1125,Football,AAL spike 3.35x weekly mean,567.849785,2025-06-03
PLAYER_1125,Football,AAL spike 1.79x weekly mean,461.357452,2025-06-06
PLAYER_1125,Football,AAL spike 1.99x weekly mean,564.296974,2025-06-13
PLAYER_1125,Football,AAL spike 1.71x weekly mean,630.089251,2025-06-20
PLAYER_1125,Football,AAL spike 1.58x weekly mean,618.827509,2025-06-27
PLAYER_1125,Football,AAL spike 2.94x weekly mean,700.065243,2025-07-08
PLAYER_1125,Football,AAL spike 1.58x weekly mean,600.908224,2025-07-15
PLAYER_1125,Football,AAL spike 1.90x weekly mean,595.392441,2025-07-29
PLAYER_1125,Football,AAL spike 1.68x weekly mean,778.559761,2025-08-18
PLAYER_1125,Football,AAL spike 1.62x weekly mean,860.142073,2025-08-24
PLAYER_1125,Football,AAL spike 1.96x weekly mean,746.090569,2025-09-02
PLAYER_1125,Football,AAL spike 1.99x weekly mean,732.666222,2025-09-09
PLAYER_1125,Football,AAL spike 1.65x weekly mean,578.455771,2025-09-16
PLAYER_1125,Football,AAL spike 1.64x weekly mean,756.667809,2025-09-23
PLAYER_1126,Football,AAL spike 2.22x weekly mean,533.553402,2024-02-02
PLAYER_1126,Football,AAL spike 1.67x weekly mean,498.018164,2024-03-08
PLAYER_1126,Football,AAL spike 1.64x weekly mean,851.980705,2024-03-24
PLAYER_1126,Football,AAL spike 1.60x weekly mean,489.250535,2024-06-04
PLAYER_1126,Football,AAL spike 2.05x weekly mean,615.397577,2024-06-07
PLAYER_1126,Football,AAL spike 1.70x weekly mean,572.302237,2024-06-11
PLAYER_1126,Football,AAL spike 1.76x weekly mean,612.758043,2024-06-18
PLAYER_1126,Football,AAL spike 1.71x weekly mean,653.019064,2024-06-21
PLAYER_1126,Football,AAL spike 1.64x weekly mean,697.957567,2024-06-25
PLAYER_1126,Football,AAL spike 1.75x weekly mean,773.124746,2024-06-28
PLAYER_1126,Football,AAL spike 1.86x weekly mean,670.40649,2024-07-09
PLAYER_1126,Football,AAL spike 1.54x weekly mean,863.54019,2024-07-11
PLAYER_1126,Football,AAL spike 1.51x weekly mean,665.315027,2024-07-18
PLAYER_1126,Football,AAL spike 1.59x weekly mean,538.603245,2024-07-23
PLAYER_1126,Football,AAL spike 1.71x weekly mean,543.555899,2024-07-24
PLAYER_1126,Football,AAL spike 1.56x weekly mean,617.234192,2024-07-25
PLAYER_1126,Football,AAL spike 2.72x weekly mean,672.647464,2024-08-02
PLAYER_1126,Football,AAL spike 1.57x weekly mean,589.496618,2024-08-07
PLAYER_1126,Football,AAL spike 1.72x weekly mean,669.677163,2024-08-11
PLAYER_1126,Football,AAL spike 1.64x weekly mean,637.795229,2024-08-13
PLAYER_1126,Football,AAL spike 1.65x weekly mean,749.635492,2024-08-27
PLAYER_1126,Football,AAL spike 1.53x weekly mean,689.319321,2024-08-31
PLAYER_1126,Football,AAL spike 2.43x weekly mean,802.499235,2024-09-10
PLAYER_1126,Football,AAL spike 2.03x weekly mean,856.659067,2024-09-14
PLAYER_1126,Football,AAL spike 1.87x weekly mean,659.072406,2024-09-24
PLAYER_1126,Football,AAL spike 1.74x weekly mean,683.699562,2024-09-28
PLAYER_1126,Football,AAL spike 1.51x weekly mean,635.561451,2024-10-15
PLAYER_1126,Football,AAL spike 1.86x weekly mean,684.534523,2024-10-19
PLAYER_1126,Football,AAL spike 1.69x weekly mean,672.29805,2024-11-02
PLAYER_1126,Football,AAL spike 1.51x weekly mean,711.225555,2024-11-23
PLAYER_1126,Football,AAL spike 10429.33x weekly mean,241.407682,2025-01-30
PLAYER_1126,Football,AAL spike 4.42x weekly mean,533.374454,2025-01-31
PLAYER_1126,Football,AAL spike 1.77x weekly mean,602.151791,2025-02-07
PLAYER_1126,Football,AAL spike 1.75x weekly mean,592.978882,2025-02-14
PLAYER_1126,Football,AAL spike 1.65x weekly mean,561.064857,2025-02-21
PLAYER_1126,Football,AAL spike 1.91x weekly mean,544.935257,2025-02-28
PLAYER_1126,Football,AAL spike 1.81x weekly mean,587.049591,2025-03-07
PLAYER_1126,Football,AAL spike 1.79x weekly mean,545.915924,2025-03-25
PLAYER_1126,Football,AAL spike 1.54x weekly mean,516.163109,2025-04-08
PLAYER_1126,Football,AAL spike 2.10x weekly mean,240.115467,2025-06-02
PLAYER_1126,Football,AAL spike 2.83x weekly mean,412.201209,2025-06-04
PLAYER_1126,Football,AAL spike 1.71x weekly mean,339.485132,2025-06-05
PLAYER_1126,Football,AAL spike 2.21x weekly mean,491.512764,2025-06-06
PLAYER_1126,Football,AAL spike 3.05x weekly mean,628.772543,2025-07-08
PLAYER_1126,Football,AAL spike 1.61x weekly mean,456.151211,2025-07-10
PLAYER_1126,Football,AAL spike 1.85x weekly mean,566.257496,2025-07-15
PLAYER_1126,Football,AAL spike 1.75x weekly mean,611.16538,2025-07-29
PLAYER_1126,Football,AAL spike 1.75x weekly mean,430.928459,2025-08-18
PLAYER_1126,Football,AAL spike 1.52x weekly mean,396.337666,2025-08-19
PLAYER_1126,Football,AAL spike 1.56x weekly mean,536.993696,2025-08-25
PLAYER_1126,Football,AAL spike 1.72x weekly mean,647.425905,2025-09-02
PLAYER_1126,Football,AAL spike 2.19x weekly mean,495.359526,2025-09-16
PLAYER_1126,Football,AAL spike 1.83x weekly mean,675.603823,2025-09-23
PLAYER_1128,Womens Basketball,AAL spike 1.62x weekly mean,606.568631,2022-07-29
PLAYER_1128,Womens Basketball,AAL spike 1.73x weekly mean,1040.705604,2022-11-07
PLAYER_1128,Womens Basketball,AAL spike 1.77x weekly mean,1081.917648,2022-11-10
PLAYER_1128,Womens Basketball,AAL spike 1.61x weekly mean,826.097005,2022-12-05
PLAYER_1128,Womens Basketball,AAL spike 1.68x weekly mean,1016.54883,2023-01-01
PLAYER_1128,Womens Basketball,AAL spike 1.52x weekly mean,956.18359,2023-01-13
PLAYER_1128,Womens Basketball,AAL spike 1.52x weekly mean,892.264488,2023-01-20
PLAYER_1128,Womens Basketball,AAL spike 1.84x weekly mean,965.825016,2023-01-22
PLAYER_1128,Womens Basketball,AAL spike 1.77x weekly mean,1088.582893,2023-01-26
PLAYER_1128,Womens Basketball,AAL spike 1.84x weekly mean,1094.423801,2023-01-29
PLAYER_1128,Womens Basketball,AAL spike 1.58x weekly mean,981.659367,2023-02-05
PLAYER_1128,Womens Basketball,AAL spike 1.76x weekly mean,1015.525154,2023-02-09
PLAYER_1128,Womens Basketball,AAL spike 1.63x weekly mean,931.534963,2023-02-26
PLAYER_1128,Womens Basketball,AAL spike 1.85x weekly mean,1036.249879,2023-03-02
PLAYER_1128,Womens Basketball,AAL spike 1.57x weekly mean,954.965582,2023-03-09
PLAYER_1128,Womens Basketball,AAL spike 1.80x weekly mean,983.356019,2023-04-17
PLAYER_1128,Womens Basketball,AAL spike 1.68x weekly mean,972.898245,2023-04-19
PLAYER_1128,Womens Basketball,AAL spike 2.08x weekly mean,491.06566,2023-08-28
PLAYER_1128,Womens Basketball,AAL spike 1.94x weekly mean,643.983356,2023-08-30
PLAYER_1128,Womens Basketball,AAL spike 1.64x weekly mean,631.517509,2023-09-06
PLAYER_1128,Womens Basketball,AAL spike 1.52x weekly mean,610.311532,2023-09-12
PLAYER_1128,Womens Basketball,AAL spike 1.79x weekly mean,714.894039,2023-09-14
PLAYER_1128,Womens Basketball,AAL spike 1.55x weekly mean,630.36244,2023-09-19
PLAYER_1128,Womens Basketball,AAL spike 1.64x weekly mean,674.55327,2023-09-21
PLAYER_1128,Womens Basketball,AAL spike 2.11x weekly mean,878.395465,2023-09-25
PLAYER_1128,Womens Basketball,AAL spike 1.51x weekly mean,730.544912,2023-09-26
PLAYER_1128,Womens Basketball,AAL spike 1.52x weekly mean,924.786422,2023-11-11
PLAYER_1128,Womens Basketball,AAL spike 1.52x weekly mean,933.689688,2023-11-26
PLAYER_1128,Womens Basketball,AAL spike 1.69x weekly mean,876.649972,2023-12-06
PLAYER_1128,Womens Basketball,AAL spike 1.60x weekly mean,812.559036,2023-12-11
PLAYER_1128,Womens Basketball,AAL spike 1.82x weekly mean,796.039037,2023-12-27
PLAYER_1128,Womens Basketball,AAL spike 1.69x weekly mean,915.057004,2024-01-07
PLAYER_1128,Womens Basketball,AAL spike 1.81x weekly mean,1063.984573,2024-01-21
PLAYER_1128,Womens Basketball,AAL spike 1.73x weekly mean,818.366945,2024-02-04
PLAYER_1128,Womens Basketball,AAL spike 1.91x weekly mean,869.68378,2024-02-09
PLAYER_1128,Womens Basketball,AAL spike 1.57x weekly mean,816.280152,2024-02-18
PLAYER_1128,Womens Basketball,AAL spike 2.20x weekly mean,1071.087238,2024-03-01
PLAYER_1128,Womens Basketball,AAL spike 1.65x weekly mean,1013.313174,2024-03-09
PLAYER_1128,Womens Basketball,AAL spike 1.58x weekly mean,973.691201,2024-03-15
PLAYER_1128,Womens Basketball,AAL spike 23123.97x weekly mean,240.512399,2024-09-04
PLAYER_1128,Womens Basketball,AAL spike 3.02x weekly mean,363.497318,2024-09-05
PLAYER_1128,Womens Basketball,AAL spike 1.63x weekly mean,493.360535,2024-09-10
PLAYER_1128,Womens Basketball,AAL spike 1.63x weekly mean,940.341957,2024-10-10
PLAYER_1128,Womens Basketball,AAL spike 2.17x weekly mean,900.484743,2024-10-19
PLAYER_1128,Womens Basketball,AAL spike 1.85x weekly mean,808.248036,2024-10-22
PLAYER_1128,Womens Basketball,AAL spike 1.59x weekly mean,735.540404,2024-10-26
PLAYER_1128,Womens Basketball,AAL spike 1.81x weekly mean,724.395012,2024-10-28
PLAYER_1128,Womens Basketball,AAL spike 1.81x weekly mean,691.987126,2024-10-30
PLAYER_1128,Womens Basketball,AAL spike 2.09x weekly mean,971.226877,2024-11-04
PLAYER_1128,Womens Basketball,AAL spike 1.63x weekly mean,977.144442,2024-11-07
PLAYER_1128,Womens Basketball,AAL spike 1.90x weekly mean,852.240036,2024-11-24
PLAYER_1128,Womens Basketball,AAL spike 2.01x weekly mean,1011.629284,2024-11-27
PLAYER_1128,Womens Basketball,AAL spike 1.57x weekly mean,1107.809756,2024-12-14
PLAYER_1128,Womens Basketball,AAL spike 1.59x weekly mean,884.216794,2024-12-28
PLAYER_1128,Womens Basketball,AAL spike 1.56x weekly mean,871.258101,2025-01-03
PLAYER_1128,Womens Basketball,AAL spike 3.02x weekly mean,1143.989013,2025-01-12
PLAYER_1128,Womens Basketball,AAL spike 1.75x weekly mean,945.739048,2025-01-17
PLAYER_1128,Womens Basketball,AAL spike 1.77x weekly mean,1074.727697,2025-01-26
PLAYER_1128,Womens Basketball,AAL spike 1.78x weekly mean,1023.819974,2025-02-07
PLAYER_1128,Womens Basketball,AAL spike 1.61x weekly mean,1060.519484,2025-02-14
PLAYER_1128,Womens Basketball,AAL spike 1.72x weekly mean,704.19227,2025-02-23
PLAYER_1128,Womens Basketball,AAL spike 1.88x weekly mean,975.755287,2025-02-28
PLAYER_1128,Womens Basketball,AAL spike 1.57x weekly mean,925.603446,2025-03-02
PLAYER_1128,Womens Basketball,AAL spike 1.63x weekly mean,1091.091943,2025-03-06
PLAYER_1128,Womens Basketball,AAL spike 1.53x weekly mean,1064.086101,2025-03-08
PLAYER_1129,Football,AAL spike 2.06x weekly mean,482.609741,2023-06-20
PLAYER_1129,Football,AAL spike 2.15x weekly mean,593.585045,2023-08-01
PLAYER_1129,Football,AAL spike 1.64x weekly mean,592.991505,2023-08-06
PLAYER_1135,Mens Basketball,AAL spike 2.94x weekly mean,719.104013,2022-02-01
PLAYER_1135,Mens Basketball,AAL spike 43.86x weekly mean,381.618953,2022-03-08
PLAYER_1135,Mens Basketball,AAL spike 1.86x weekly mean,363.250174,2022-03-10
PLAYER_1139,Womens Basketball,AAL spike 2.56x weekly mean,700.354275,2022-07-29
PLAYER_1139,Womens Basketball,AAL spike 1.62x weekly mean,1126.785796,2022-09-26
PLAYER_1139,Womens Basketball,AAL spike 1.73x weekly mean,1139.210491,2022-11-07
PLAYER_1139,Womens Basketball,AAL spike 1.84x weekly mean,1114.693884,2022-12-01
PLAYER_1139,Womens Basketball,AAL spike 1.64x weekly mean,1079.334475,2022-12-03
PLAYER_1139,Womens Basketball,AAL spike 1.62x weekly mean,840.213527,2022-12-16
PLAYER_1139,Womens Basketball,AAL spike 1.56x weekly mean,1026.70593,2023-01-01
PLAYER_1139,Womens Basketball,AAL spike 1.67x weekly mean,1078.947114,2023-01-20
PLAYER_1139,Womens Basketball,AAL spike 1.70x weekly mean,1019.397497,2023-01-22
PLAYER_1139,Womens Basketball,AAL spike 1.62x weekly mean,1060.105249,2023-02-05
PLAYER_1139,Womens Basketball,AAL spike 1.64x weekly mean,1103.91039,2023-02-09
PLAYER_1139,Womens Basketball,AAL spike 1.56x weekly mean,958.988568,2023-02-24
PLAYER_1139,Womens Basketball,AAL spike 1.54x weekly mean,1016.802332,2023-02-26
PLAYER_1139,Womens Basketball,AAL spike 1.70x weekly mean,417.4874,2023-04-25
PLAYER_1139,Womens Basketball,AAL spike 2.09x weekly mean,534.111395,2023-08-28
PLAYER_1139,Womens Basketball,AAL spike 1.67x weekly mean,650.12564,2023-08-30
PLAYER_1139,Womens Basketball,AAL spike 3.04x weekly mean,1259.309728,2023-09-01
PLAYER_1139,Womens Basketball,AAL spike 1.61x weekly mean,691.084764,2023-09-14
PLAYER_1139,Womens Basketball,AAL spike 1.57x weekly mean,651.540123,2023-09-19
PLAYER_1139,Womens Basketball,AAL spike 1.62x weekly mean,678.062431,2023-09-21
PLAYER_1139,Womens Basketball,AAL spike 2.04x weekly mean,878.252929,2023-09-26
PLAYER_1139,Womens Basketball,AAL spike 1.50x weekly mean,892.369944,2023-09-28
PLAYER_1139,Womens Basketball,AAL spike 1.55x weekly mean,1002.869032,2023-11-28
PLAYER_1139,Womens Basketball,AAL spike 1.96x weekly mean,909.070992,2023-12-11
PLAYER_1139,Womens Basketball,AAL spike 1.52x weekly mean,990.341145,2023-12-21
PLAYER_1139,Womens Basketball,AAL spike 1.56x weekly mean,806.229674,2023-12-27
PLAYER_1139,Womens Basketball,AAL spike 1.54x weekly mean,968.385454,2024-01-12
PLAYER_1139,Womens Basketball,AAL spike 1.68x weekly mean,1000.978394,2024-01-14
PLAYER_1139,Womens Basketball,AAL spike 1.65x weekly mean,1060.442599,2024-01-19
PLAYER_1139,Womens Basketball,AAL spike 1.63x weekly mean,970.058057,2024-01-28
PLAYER_1139,Womens Basketball,AAL spike 1.54x weekly mean,1050.931124,2024-02-09
PLAYER_1139,Womens Basketball,AAL spike 1.54x weekly mean,1016.832154,2024-02-18
PLAYER_1139,Womens Basketball,AAL spike 2.18x weekly mean,1163.5151,2024-03-01
PLAYER_1139,Womens Basketball,AAL spike 1.58x weekly mean,1074.892053,2024-03-03
PLAYER_1139,Womens Basketball,AAL spike 1.65x weekly mean,1063.289577,2024-03-15
PLAYER_1139,Womens Basketball,AAL spike 1.51x weekly mean,914.435897,2024-03-24
PLAYER_1144,Womens Basketball,AAL spike 8.11x weekly mean,527.205165,2022-03-22
PLAYER_1144,Womens Soccer,AAL spike 2.45x weekly mean,725.506193,2022-03-28
PLAYER_1144,Womens Soccer,AAL spike 2.19x weekly mean,1868.057295,2022-04-08
PLAYER_1144,Womens Soccer,AAL spike 1.84x weekly mean,1629.362417,2022-04-22
PLAYER_1144,Womens Soccer,AAL spike 1.69x weekly mean,1781.741263,2022-04-29
PLAYER_1144,Womens Soccer,AAL spike 2.08x weekly mean,609.346808,2022-08-02
PLAYER_1144,Womens Soccer,AAL spike 1.90x weekly mean,709.100629,2022-08-03
PLAYER_1144,Womens Soccer,AAL spike 1.69x weekly mean,741.531283,2022-08-03
PLAYER_1144,Womens Soccer,AAL spike 1.63x weekly mean,970.785573,2022-08-07
PLAYER_1144,Womens Soccer,AAL spike 1.80x weekly mean,1219.938181,2022-08-10
PLAYER_1144,Womens Soccer,AAL spike 1.60x weekly mean,845.990062,2022-08-23
PLAYER_115,Womens Soccer,AAL spike 2.20x weekly mean,647.995138,2022-08-02
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,685.431691,2022-08-03
PLAYER_115,Womens Soccer,AAL spike 1.59x weekly mean,703.062266,2022-08-03
PLAYER_115,Womens Soccer,AAL spike 1.74x weekly mean,844.802902,2022-08-04
PLAYER_115,Womens Soccer,AAL spike 1.87x weekly mean,1203.742422,2022-08-07
PLAYER_115,Womens Soccer,AAL spike 1.75x weekly mean,1260.389153,2022-08-10
PLAYER_115,Womens Soccer,AAL spike 1.73x weekly mean,1240.23569,2022-08-18
PLAYER_115,Womens Soccer,AAL spike 1.87x weekly mean,1331.967431,2022-08-21
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,1299.787164,2022-08-25
PLAYER_115,Womens Soccer,AAL spike 1.62x weekly mean,1263.43489,2022-08-28
PLAYER_115,Womens Soccer,AAL spike 1.72x weekly mean,1305.788523,2022-09-01
PLAYER_115,Womens Soccer,AAL spike 1.75x weekly mean,1310.496759,2022-09-04
PLAYER_115,Womens Soccer,AAL spike 1.59x weekly mean,1205.722175,2022-09-08
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,1365.410282,2022-09-11
PLAYER_115,Womens Soccer,AAL spike 1.88x weekly mean,1348.175297,2022-09-15
PLAYER_115,Womens Soccer,AAL spike 2.21x weekly mean,1469.687433,2022-09-22
PLAYER_115,Womens Soccer,AAL spike 2.04x weekly mean,1307.980879,2022-09-25
PLAYER_115,Womens Soccer,AAL spike 1.68x weekly mean,1376.206965,2022-10-13
PLAYER_115,Womens Soccer,AAL spike 1.65x weekly mean,1332.222377,2022-10-16
PLAYER_115,Womens Soccer,AAL spike 2.29x weekly mean,1473.930762,2022-10-23
PLAYER_115,Womens Soccer,AAL spike 2.39x weekly mean,1533.707665,2022-10-27
PLAYER_115,Womens Soccer,AAL spike 2.88x weekly mean,852.598111,2023-08-01
PLAYER_115,Womens Soccer,AAL spike 1.75x weekly mean,712.810011,2023-08-02
PLAYER_115,Womens Soccer,AAL spike 1.71x weekly mean,799.539993,2023-08-03
PLAYER_115,Womens Soccer,AAL spike 1.89x weekly mean,1116.513775,2023-08-06
PLAYER_115,Womens Soccer,AAL spike 2.00x weekly mean,1204.132909,2023-08-17
PLAYER_115,Womens Soccer,AAL spike 2.55x weekly mean,1389.102406,2023-08-20
PLAYER_115,Womens Soccer,AAL spike 1.87x weekly mean,1252.402954,2023-08-24
PLAYER_115,Womens Soccer,AAL spike 1.99x weekly mean,1370.255909,2023-08-27
PLAYER_115,Womens Soccer,AAL spike 1.68x weekly mean,1241.272321,2023-08-31
PLAYER_115,Womens Soccer,AAL spike 2.07x weekly mean,1235.623832,2023-09-07
PLAYER_115,Womens Soccer,AAL spike 1.73x weekly mean,984.741716,2023-09-10
PLAYER_115,Womens Soccer,AAL spike 2.08x weekly mean,1246.05643,2023-09-14
PLAYER_115,Womens Soccer,AAL spike 2.75x weekly mean,1448.133491,2023-09-24
PLAYER_115,Womens Soccer,AAL spike 2.10x weekly mean,1267.197404,2023-09-28
PLAYER_115,Womens Soccer,AAL spike 1.83x weekly mean,1176.314544,2023-10-01
PLAYER_115,Womens Soccer,AAL spike 1.70x weekly mean,973.840854,2023-10-12
PLAYER_115,Womens Soccer,AAL spike 1.86x weekly mean,1058.226021,2023-10-15
PLAYER_115,Womens Soccer,AAL spike 2.34x weekly mean,1393.996705,2023-10-19
PLAYER_115,Womens Soccer,AAL spike 1.97x weekly mean,1192.757858,2023-10-26
PLAYER_115,Mens Soccer,AAL spike 2.83x weekly mean,1302.924962,2024-03-29
PLAYER_115,Mens Soccer,AAL spike 1.99x weekly mean,1325.988755,2024-04-05
PLAYER_115,Mens Soccer,AAL spike 1.83x weekly mean,1229.081665,2024-04-12
PLAYER_115,Mens Soccer,AAL spike 1.70x weekly mean,1001.701879,2024-04-19
PLAYER_115,Womens Soccer,AAL spike 1.84x weekly mean,457.47182,2024-07-25
PLAYER_115,Womens Soccer,AAL spike 3.00x weekly mean,827.492608,2024-07-30
PLAYER_115,Womens Soccer,AAL spike 1.58x weekly mean,653.183754,2024-07-31
PLAYER_115,Womens Soccer,AAL spike 1.90x weekly mean,1038.660042,2024-08-05
PLAYER_115,Womens Soccer,AAL spike 1.64x weekly mean,983.074228,2024-08-08
PLAYER_115,Womens Soccer,AAL spike 2.09x weekly mean,1211.206533,2024-08-18
PLAYER_115,Womens Soccer,AAL spike 1.87x weekly mean,1033.690398,2024-09-01
PLAYER_115,Womens Soccer,AAL spike 1.52x weekly mean,906.938754,2024-09-05
PLAYER_115,Womens Soccer,AAL spike 1.54x weekly mean,1021.731097,2024-09-09
PLAYER_115,Womens Soccer,AAL spike 1.82x weekly mean,945.23422,2024-09-15
PLAYER_115,Womens Soccer,AAL spike 1.70x weekly mean,930.702466,2024-09-22
PLAYER_115,Womens Soccer,AAL spike 1.88x weekly mean,1049.16305,2024-10-03
PLAYER_115,Womens Soccer,AAL spike 2.01x weekly mean,1214.492036,2024-10-10
PLAYER_115,Womens Soccer,AAL spike 1.68x weekly mean,939.104918,2024-11-16
PLAYER_115,Mens Soccer,AAL spike 2.06x weekly mean,957.437798,2025-03-28
PLAYER_115,Mens Soccer,AAL spike 1.66x weekly mean,974.607608,2025-04-03
PLAYER_115,Mens Soccer,AAL spike 1.60x weekly mean,745.892084,2025-04-17
PLAYER_115,Womens Soccer,AAL spike 1.72x weekly mean,516.015986,2025-07-22
PLAYER_115,Womens Soccer,AAL spike 2.60x weekly mean,752.216645,2025-07-29
PLAYER_115,Womens Soccer,AAL spike 1.57x weekly mean,530.843352,2025-07-30
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,808.32287,2025-08-01
PLAYER_115,Womens Soccer,AAL spike 2.03x weekly mean,1133.742628,2025-08-03
PLAYER_115,Womens Soccer,AAL spike 1.84x weekly mean,1098.671264,2025-08-07
PLAYER_115,Womens Soccer,AAL spike 1.91x weekly mean,1156.26052,2025-08-14
PLAYER_115,Womens Soccer,AAL spike 2.35x weekly mean,1315.034607,2025-08-17
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,1093.877035,2025-08-21
PLAYER_115,Womens Soccer,AAL spike 1.83x weekly mean,1096.465952,2025-08-24
PLAYER_115,Womens Soccer,AAL spike 1.75x weekly mean,1074.985153,2025-08-28
PLAYER_115,Womens Soccer,AAL spike 2.09x weekly mean,1079.190782,2025-09-07
PLAYER_115,Womens Soccer,AAL spike 1.99x weekly mean,1101.62827,2025-09-11
PLAYER_115,Womens Soccer,AAL spike 1.79x weekly mean,979.495023,2025-09-18
PLAYER_115,Womens Soccer,AAL spike 1.80x weekly mean,884.421292,2025-09-28
PLAYER_115,Womens Soccer,AAL spike 2.10x weekly mean,1105.667075,2025-10-05
PLAYER_115,Womens Soccer,AAL spike 1.89x weekly mean,820.405994,2025-10-19
PLAYER_1152,Womens Soccer,AAL spike 1458.41x weekly mean,336.845659,2023-07-18
PLAYER_1152,Womens Soccer,AAL spike 1.62x weekly mean,307.296057,2023-07-20
PLAYER_1152,Womens Soccer,AAL spike 1.54x weekly mean,336.947299,2023-07-21
PLAYER_1152,Womens Soccer,AAL spike 2.53x weekly mean,712.574887,2023-08-01
PLAYER_1152,Womens Soccer,AAL spike 2.12x weekly mean,779.212404,2023-08-02
PLAYER_1152,Womens Soccer,AAL spike 1.69x weekly mean,756.057094,2023-08-03
PLAYER_1152,Womens Soccer,AAL spike 1.66x weekly mean,817.396758,2023-08-12
PLAYER_1152,Womens Soccer,AAL spike 1.66x weekly mean,664.62615,2023-08-22
